,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,EV Connector Types
16776,BD,Richmond County - North Carolina DOT,SR-1005,Rockingham,NC,28379,,34.964078,-79.79643100000001,2013-06-30,
16777,E85,Yellowstone National Park - Mammoth Hot Springs,Park Headquarters,Yellowstone National Park,WY,82190,,44.955533,-110.701849,2013-12-31,
16778,CNG,Trillium CNG - Proctor & Gamble,1807 US-6,Meshoppen,PA,18630,,41.574436,-76.039194,2014-08-05,
16779,LPG,Huntington Fox Fire KOA,290 Fox Fire Rd,Milton,WV,25541,304-743-5622,38.43289499999999,-82.168477,2014-04-04,
16780,ELEC,Shell Station & Tumwater Deli Mart,6131 Capitol Blvd SE,Olympia,WA,98501,888-833-2148,46.993711,-122.90809399999999,2013-01-31,J1772
16781,ELEC,Nissan of Bourne,60 MacArthur Blvd,Bourne,MA,2532,508-759-4400,41.7388027,-70.5858939,2014-04-21,J1772
16782,E85,Thorntons #151,7920 Bardstown Rd,Louisville,KY,40291,502-231-6319,38.131555999999996,-85.579161,2014-07-02,
16783,ELEC,ATLANTA FALCONS,3223 Howell Mill Road Northwest,Atlanta,GA,30327,888-758-4389,33.844056099999996,-84.427773,2014-08-11,J1772
16784,ELEC,MGM RESORTS INT,3900 S Las Vegas Blvd,Las Vegas,NV,89119,888-758-4389,36.095563,-115.175836,2014-08-11,J1772
16785,LPG,Coombs Gas Co,109 S Guyton Blvd,Blue Mountain,MS,38610,662-685-4355,34.6702334,-89.0267015,2014-06-03,
16786,ELEC,"Walgreens - Alexandria, VA #10233",7629 Richmond Highway,Alexandria,VA,22306,800-663-5633,38.750221,-77.082531,2014-08-11,J1772
16787,ELEC,Mike Smith Nissan,1515 Interstate 10 S,Beaumont,TX,77701,409-833-7100,30.062672999999997,-94.13325999999999,2014-04-21,J1772
16788,ELEC,San Marcos Premium Outlets - Tesla,3939 Interstate 35,San Marcos,TX,78666,877-798-3752,29.829810600000002,-97.9797372,2014-04-21,TESLA
16789,ELEC,Legend Nissan,268 Jericho Tpke,Syosset,NY,11791,516-496-8181,40.8101658,-73.5075305,2014-04-21,J1772
16790,ELEC,Knox-Chili's,3230 Knox St,Dallas,TX,75205,888-998-2546,32.823932,-96.789875,2014-08-11,J1772
16791,ELEC,John L Sullivan Chevrolet,350 Automall Dr,Roseville,CA,95661,916-782-1243,38.749038899999995,-121.25458950000001,2014-03-06,
16792,E85,Lakeland Co-op - Cenex,302 Knapp St,Chetek,WI,54728,715-924-4835,45.314447799999996,-91.65265500000001,2013-10-31,
16793,E85,Belview Cenex,110 N Main St,Belview,MN,56214,507-938-3069,44.605247,-95.329839,2014-03-06,
16794,LPG,AmeriGas,4158 Division St,Hillside,IL,60162,708-544-1131,41.866229,-87.887103,2013-02-28,
16795,LPG,Conley Company,4000 W Temple,Salt Lake City,UT,84107,801-266-6452,40.685065,-111.894973,2013-11-30,
16796,LPG,East Central Iowa Co-op,1467 W Airline Hwy,Waterloo,IA,50703,319-235-6281  800-400-3247,42.5413,-92.366548,2014-04-04,
16797,CNG,Clean Energy - Will Rogers World Airport,4424 Amelia Earhart Dr,Oklahoma City,OK,73159,303-322-4600 866-809-4869,35.406034999999996,-97.600483,2014-08-05,
16798,BD,Georgia Power,224 Holmes Rd,Rome,GA,30161,,34.2494716,-85.1600606,2013-09-30,
16799,ELEC,Pugmire Ford - Service Center,1 Ford Way,Carrollton,GA,30116,,33.597547999999996,-85.036998,2013-08-25,J1772
16800,ELEC,Bob Bell Nissan,7900 Eastern Ave,Baltimore,MD,21224,410-288-2500,39.2961836,-76.50929659999998,2014-04-21,J1772
16801,E85,Towncenter W Express,12301 Middlebrook Rd,Germantown,MD,20874,301-972-5122,39.1758809,-77.254504,2013-10-31,
16802,E85,Corner Pantry #139,3117 Beltline Blvd,Columbia,SC,29205,803-748-7612,34.0304901,-80.9975019,2014-05-02,
16803,LPG,Blue Star Gas - Medford,6096 Crater Lake Ave,Central Point,OR,97502,541-826-8683,42.404792,-122.85507199999999,2014-07-03,
16804,ELEC,Woodbury Nissan,439 Mantua Ave,Woodbury,NJ,8096,856-853-0150,39.832446999999995,-74.157725,2014-04-21,J1772
16805,BD,Montgomery County - North Carolina DOT,Glen Rd,Troy,NC,27371,,35.381169,-79.874719,2013-06-30,
16806,E85,Pacific Pride - Ira Phillips Inc,2601 Forrest Ave,Gadsden,AL,35904,256-547-0591,34.019085,-86.04403,2013-09-30,
16807,ELEC,CENTRAL FL ZOO,3755 NW Hwy 17-92,Sanford,FL,32771,888-758-4389,28.825731,-81.31554399999999,2014-08-11,NEMA520 J1772
16808,ELEC,GANLEY BMW,6976 Pearl Rd,Middleburg Heights,OH,44130,888-758-4389,41.376881700000006,-81.79529620000001,2014-08-11,J1772
16809,ELEC,LEXCHARGE01,406 E 7th St,Lexington,NE,68850,888-758-4389,40.779424,-99.7370599,2014-08-11,NEMA520 J1772
16810,ELEC,PLAZA BMW,11858 Olive Blvd,Creve Coeur,MO,63141,888-758-4389,38.6706143,-90.44530440000001,2014-08-11,J1772
16811,ELEC,Ben Mynatt Nissan,629 Jake Alexander Blvd S,Salisbury,NC,28147,704-633-7270,35.644059999999996,-80.488336,2014-05-02,J1772
16812,E85,Malmstrom Air Force Base,6710 Trainer Dr,Malmstrom AFB,MT,59402,,47.5190109,-111.18572320000001,2014-08-05,
16813,E85,K&W Sunoco - Dogwood Crossing,4400 Coonpath Rd NW,Carroll,OH,43112,740-756-7581,39.772788,-82.684057,2014-03-06,
16814,BD,City of Phoenix - Fire Station #21,1212 S 27th Ave,Phoenix,AZ,85009,,33.436214,-112.117672,2013-10-31,
16815,LPG,Alliance AutoGas,13660 Station Rd,Columbia Station,OH,44028,216-453-0247,41.3156161,-81.94586540000002,2014-03-06,
16816,BD,VA Medical Center Augusta - Uptown,1 Freedom Way,Augusta,GA,30904,,33.466454999999996,-82.028121,2014-08-05,
16817,E85,Pit Stop Travel Center,819 S Federal Blvd,Riverton,WY,82501,307-857-7583,43.0168551,-108.3805067,2014-04-04,
16818,E85,Super Pantry #55,26950 W Eames St,Channahon,IL,60410,815-467-7750,41.419319,-88.250489,2013-04-30,
16819,ELEC,Tom Hesser Nissan,25 Lackawanna Ave,Scranton,PA,18503,570-558-2000,41.4104773,-75.67089449999999,2014-04-21,J1772
16820,ELEC,Fairfield City Hall,1000 Webster St,Fairfield,CA,94533,707-428-7414,38.251461299999995,-122.0433643,2013-12-31,J1772
16821,ELEC,Suburban Nissan of Troy,1800 Maplelawn Dr,Troy,MI,48084,248-649-2300,42.553489,-83.175205,2014-04-21,J1772
16822,LPG,Marine Corps Logistics Base - Nebo Annex,H St,Barstow,CA,92311,,34.862189,-117.048075,2013-12-31,
16823,LPG,Taylor's True Value Farm Store,714 Roosevelt Hwy,Shelby,MT,59474,406-434-5547,48.509598,-111.864547,2014-08-05,
16824,LPG,U-Haul,1227 W Main St,Kent,OH,44240,330-673-5585,41.152246999999996,-81.387526,2014-03-06,
16825,BD,Minot Air Force Base,130 Bomber Blvd,Minot AFB,ND,58704,,48.4099821,-101.3233245,2014-08-05,
16826,ELEC,The Factory At Franklin,230 Franklin Rd,Franklin,TN,37064,888-998-2546,35.932445,-86.858827,2014-08-11,J1772
16827,LPG,Blossman Gas Inc,8905 Highway 5,Douglasville,GA,30134,770-949-9815,33.73936,-84.77527490000001,2013-02-28,
16828,BD,Yellowstone National Park - Norris Junction,,Yellowstone National Park,WY,82190,,44.729574,-110.69336399999999,2013-12-31,
16829,E85,Johnson Space Center,2101 NASA Pkwy,Houston,TX,77058,,29.567353999999998,-95.101315,2014-08-05,
16830,E85,Speedway #1804,3070 Morse Rd,Columbus,OH,43231,614-473-3930,40.0588655,-82.93822790000002,2014-03-06,
16831,ELEC,Powin Corp Parking Lot,20550 SW 115th Ave,Tualatin,OR,97062,503-740-4033,45.371581,-122.79551200000002,2014-05-02,NEMA520 J1772
16832,E85,BP,3238 Owen Rd,Fenton,MI,48430,810-629-6091,42.7902739,-83.736334,2014-05-02,
16833,ELEC,101 S. HANLEY,101 S Hanley Rd,Clayton,MO,63105,888-758-4389,38.648222499999996,-90.3348115,2014-08-11,J1772
16834,HY,Next Energy,461 Burroughs,Detroit,MI,48202,,42.364119,-83.072283,2008-05-29,
16835,ELEC,BAYSHORE TECH,1600 Bridge Pkwy,Redwood City,CA,94065,888-758-4389,37.5368819,-122.2581138,2014-08-11,J1772
16836,ELEC,DDOT,1001-1099 2nd Pl SE,Washington,DC,20003,888-758-4389,38.8775348,-77.00297119999998,2014-08-11,J1772
16837,ELEC,Quality Nissan - Temecula,41895 Motor Car Pkwy,Temecula,CA,92591,951-676-6601,33.5165025,-117.15549309999999,2014-04-21,J1772
16838,CNG,Clean Energy - City of Elk Grove,9050 Elkmont Way,Elk Grove,CA,95624,866-809-4869,38.38145065,-121.36435700000001,2014-05-02,
16839,ELEC,BRANDEIS,367-399 South St,Waltham,MA,2453,888-758-4389,42.3646711,-71.256514,2014-08-11,J1772
16840,LPG,U-Haul,4001 E Colonial Dr,Orlando,FL,32803,407-894-6011,28.553483500000002,-81.3355834,2014-08-05,
16841,E85,TDOT District 21 - Region 2,4005 Cromwell Rd,Chattanooga,TN,37422,,35.06411,-85.207926,2013-12-31,
16842,LPG,Ferrellgas,4415 NE 14th St,Des Moines,IA,50313,515-834-2534,41.641476000000004,-93.599124,2014-04-04,
16843,LPG,Wells Propane Inc,338 Easy St,Wells,NV,89835,775-752-3421,41.10549,-114.97399999999999,2013-02-28,
16844,LPG,Thompson Gas,18175 Highway 29 S,Union Springs,AL,36089,334-738-2337,32.14614,-85.7134,2013-03-31,
16845,ELEC,Lake Shore Ford,244 Melton Rd,Burns Harbor,IN,46304,,41.6047281,-87.1125965,2013-07-25,J1772
16846,LPG,Schwan's Fine Foods,7550 N Virginia,Reno,NV,89506,,39.59323,-119.835,2012-08-31,
16847,CNG,Pima Community College District Support Services,6680 S Country Club Rd,Tucson,AZ,85709,,32.131408,-110.92728600000001,2013-09-30,
16848,E85,Princeton Plasma Physics Laboratory,100 Stellarator Rd,Princeton,NJ,8453,,40.350011,-74.604169,2014-08-05,
16849,CNG,JFK Airport Travel Plaza - National Grid - Clean Energy,150th Ave and 147th St,Jamaica,NY,11430,718-553-0501  866-809-4869,40.646363,-73.798293,2014-05-02,
16850,ELEC,"Walgreens - Kansas City, KS #7550",7739 State Ave,Kansas City,KS,66112,800-663-5633,39.115817,-94.759833,2014-08-11,J1772
16851,ELEC,Kwik Trip #486,1061 E Johnson,Fond du Lac,WI,54935,920-921-2830,43.78371370000001,-88.4075536,2014-04-21,NEMA520
16852,ELEC,Outrigger Reef,2169 Kalia Rd,Honolulu,HI,96815,888-833-2148  808-923-3111,21.2778377,-157.8336024,2014-05-02,J1772
16853,LPG,Southern Propane,3216 Highway 15 N,Bay Springs,MS,39422,601-764-2306,31.9939642,-89.2878127,2014-06-03,
16854,ELEC,"Walgreens - Kansas City, MO #4235",7500 Wornall Rd,Kansas City,MO,64114,800-663-5633,38.9920045,-94.5947077,2014-08-11,J1772
16855,ELEC,OUC,1 Jeff Fuqua Blvd,Orlando,FL,32827,888-758-4389,28.4310857,-81.3080758,2014-08-11,NEMA520 J1772
16856,ELEC,San Diego Naval Base - Barrio Logan,2730 McKean St,San Diego,CA,92136,,32.683322,-117.12260800000001,2014-06-03,NEMA520 J1772
16857,LPG,Greene's Gas Co,2625 S Huron Rd,Kawkawlin,MI,48631,989-684-3701,43.664069299999994,-83.9500046,2014-05-02,
16858,LPG,Morales Industries,1324 State Highway 173 N,Devine,TX,78016,830-663-9497,29.1519,-98.92115,2013-02-28,
16859,CNG,Clean Energy - Long Beach Airport,2951 Junipero Ave,Long Beach,CA,90755,866-809-4869,33.810964,-118.16301299999999,2014-05-02,
16860,E85,Kwik Trip #465,9250 Springbrook Dr NW,Coon Rapids,MN,55433,763-786-1558,45.1385218,-93.27246600000001,2014-05-02,
16861,ELEC,OUC,5971 Pershing Ave,Orlando,FL,32822,888-758-4389,28.4993668,-81.3039398,2014-08-11,NEMA520 J1772
16862,ELEC,Shearer Chevrolet,1675 Shelburne Rd,South Burlington,VT,5403,,44.427129,-73.212248,2013-10-25,J1772
16863,ELEC,Bryant's Auto Electric,1753 Grant St,Santa Clara,CA,95050,408-654-9570,37.3579857,-121.94376820000001,2013-04-25,J1772
16864,ELEC,PALM LAKE,15310 Amberly Dr,Tampa,FL,33647,888-758-4389,28.091690000000003,-82.40351590000002,2014-08-11,J1772
16865,ELEC,CHARLES COUNTY,3225 Ruth B Swann Dr,Indian Head,MD,20640,888-758-4389,38.623512299999994,-77.0869293,2014-08-11,NEMA520 J1772
16866,ELEC,City of Chula Vista - Parkway Community Center & Gym,373 Park Way,Chula Vista,CA,91910,888-998-2546,32.637997999999996,-117.082687,2014-08-11,J1772
16867,ELEC,WA Department of Labor & Industries - Department of Health - Department of Transportation,243 Israel Rd SE,Tumwater,WA,98501,360-236-3070,46.984193,-122.90485600000001,2014-06-03,NEMA520
16868,LPG,West Central FS,560 N County Rd 300,Carthage,IL,62321,217-357-3996,40.398669,-91.211825,2013-02-28,
16869,ELEC,City of Palm Springs - Fleet Maintenance Yard,425 Civic Dr,Palm Springs,CA,92262,760-323-8214,33.828555,-116.515825,2013-07-31,J1772
16870,ELEC,BMW BLOOMFIELD,425 Bloomfield Ave,Bloomfield,NJ,7003,888-758-4389,40.7892417,-74.194571,2014-08-11,J1772
16871,E85,Speedway #9656,1005 Dixie Hwy,Elizabethtown,KY,42701,270-765-6767,37.7135557,-85.8768671,2014-03-06,
16872,ELEC,City of Buford - Community Center,2200 Buford Hwy NE,Buford,GA,30518,888-758-4389  770-945-6762,34.11390305,-83.99563,2013-11-30,J1772
16873,CNG,Covington Green Fuels Facility,10010 City Pond Rd,Covington,GA,30014,770-399-7800,33.61848320000001,-83.8492312,2013-11-30,
16874,ELEC,Inland Chevrolet,350 Carriage Cir,Hemet,CA,92545,,33.7417813,-117.03039650000001,2013-12-31,J1772 CHADEMO
16875,HY,Santa Ana,220 S Daisy Street,Santa Ana,CA,92703,,33.743006,-117.897247,2010-06-02,
16876,ELEC,Mark Hopkins InterContinental Hotel,1 Nob Hill,San Francisco,CA,94108,415-392-3434,37.791405,-122.410248,2013-12-31,J1772
16877,ELEC,McCrea Nissan,601 7th St,Eureka,CA,95501,707-442-1741,40.8006573,-124.1643737,2014-04-21,J1772
16878,ELEC,CONNECTBYHERTZ,327 E 64th St,New York,NY,10065,888-758-4389,40.763153100000004,-73.96047209999999,2014-08-11,NEMA520 J1772
16879,CNG,Clean Energy - Denver International Airport Maintenance,27651 E 81st Ave,Denver,CO,80249,,39.843538,-104.7096952,2013-07-31,
16880,E85,Kum & Go #558,959 S Glenstone Ave,Springfield,MO,65802,417-831-3190,37.196609,-93.262614,2014-03-06,
16881,ELEC,LADWP,111 N Hope St,Los Angeles,CA,90012,,34.0579752,-118.24937460000001,2014-02-05,NEMA515
16882,ELEC,Valet Parking,6501 Railroad Avenue SE,Snoqualmie,WA,98065,888-998-2546,47.542153000000006,-121.836634,2014-08-11,J1772
16883,ELEC,Schaller Mitsubishi,25 Veterans Dr,New Britain,CT,6051,860-223-2230,41.649365,-72.770648,2014-05-02,J1772
16884,ELEC,PLUGNEVERYWHERE,2400 S Congress Ave,Austin,TX,78704,888-758-4389,30.2389984,-97.7550735,2014-08-11,J1772
16885,CNG,Gloucester Township Station,1729 Erial Rd,Gloucester Township,NJ,8012,,39.788385,-75.03080600000001,2014-06-03,
16886,ELEC,Boucher Nissan - Waukesha,1451 E Moreland Blvd,Waukesha,WI,53186,262-542-5500,43.024353000000005,-88.20645999999999,2014-04-21,J1772
16887,CNG,OnCue Express #355,1605 Highway 2 S,Wilburton,OK,74578,405-338-8552,34.898784899999995,-95.3229538,2014-08-05,
16888,BD,Sampson County - North Carolina DOT,NC-1311,Clinton,NC,28328,,35.016086,-78.338425,2013-06-30,
16889,E85,Camp Lejeune Marine Corps Base,1070 Michael Rd,Camp Lejeune,NC,28542,,34.672015,-77.32951800000001,2014-08-05,
16890,ELEC,"AAA - Auto Club of Southern California, Los Angeles Branch",2601 S Figueroa St,Los Angeles,CA,90007,213-741-3686,34.02828,-118.2778,2012-07-25,J1772
16891,LPG,Brentwood Services,1925 Brentwood St,High Point,NC,27260,336-883-2623,35.942634999999996,-79.977698,2014-07-02,
16892,ELEC,GARLYN SHELTON,3101-3133 Texas 6 Frontage Rd,Bryan,TX,77802,888-758-4389,30.6638722,-96.3259643,2014-08-11,J1772
16893,LPG,Pennsylvania Turnpike Gibsonia Maintenance Facility,2996 Haberlein Rd,Gibsonia,PA,15044,,40.607843599999995,-79.9389554,2013-07-31,
16894,E85,H-E-B,1314 W Adams Ave,Temple,TX,76504,254-773-4145,31.102407,-97.35383,2013-11-30,
16895,ELEC,Beaverton Nissan,3855 SW Cedar Hills Blvd,Beaverton,OR,97005,503-643-8676,45.491816,-122.811724,2014-04-21,J1772
16896,E85,Albion Beer Well - Kelly Fuels,27815 C-Dr N,Albion,MI,49224,517-629-2845,42.265794,-84.758361,2014-05-02,
16897,ELEC,United Illuminating Co,180 Marsh Hill Rd,Orange,CT,6477,,41.25819129999999,-73.00049969999999,2014-04-21,J1772
16898,ELEC,Tesla Store and Service Center - Tesla,1200 Old Skokie Valley Rd,Highland Park,IL,60035,877-798-3752,42.174254600000005,-87.8161958,2014-04-21,TESLA
16899,LPG,Hunt-Ingram Gas Co,2406 Junction Hwy,Kerrville,TX,78028,830-895-5331,30.0737293,-99.1972801,2013-02-28,
16900,ELEC,350GREEN,2560 W Ball Rd,Anaheim,CA,92804,888-758-4389,33.817337,-117.974617,2014-08-11,J1772
16901,ELEC,"Fox Studio Operations- Galaxy Parking - Level P2 - Space 841, 842",10201 Pico Blvd,Los Angeles,CA,90035,888-998-2546,34.0532,-118.41288700000001,2014-08-11,J1772
16902,ELEC,Grossman Nissan,295 Middlesex Tpke,Old Saybrook,CT,6475,860-388-5785,41.3091825,-72.38191359999999,2014-04-21,J1772
16903,LPG,U-Haul,1200 Alabama St,Redlands,CA,92374,909-793-8448,34.0686121,-117.2082625,2014-05-02,
16904,ELEC,North Carolina State University - Research IV Building - Upper Lot,909 Capability Dr,Raleigh,NC,27606,919-513-7960,35.7724396,-78.68058470000001,2014-07-03,J1772
16905,ELEC,Twin City Wood Recycling,1606 W Oakland,Bloomington,IL,61701,309-827-9663,40.473267799999995,-89.0164628,2014-05-02,J1772
16906,E85,Cenex - Frontier Equity,1202 W Highway 24,Goodland,KS,67735,785-899-3681,39.3377561,-101.69127040000001,2013-09-30,
16907,ELEC,PACIFIC LUTH U,512 122nd St S,Tacoma,WA,98444,888-758-4389,47.1450424,-122.438942,2014-08-11,J1772
16908,ELEC,Westar Energy - Jeffrey Energy Center,25905 Jeffrey Rd,Saint Marys,KS,66536,,39.284595,-96.11504240000001,2013-11-30,J1772
16909,ELEC,Lake Oswego - 500 1st St,500 1st St,Lk Oswego,OR,97034,888-998-2546,45.420671,-122.663931,2014-08-11,J1772
16910,ELEC,Goodwin College,403 Main St,East Hartford,CT,6118,860-727-6756,41.749991200000004,-72.63935699999998,2014-06-03,J1772
16911,HY,Lawndale - APCI CEC Award,15606 Inglewood Ave.,Lawndale,CA,90260,,33.88939300000001,-118.360961,2014-06-11,
16912,ELEC,Whiskey Cake Kitchen & Bar - Plano,3601 Dallas Parkway,Plano,TX,75093,888-998-2546,33.048462,-96.83081899999999,2014-08-11,J1772
16913,ELEC,Deep Ellum Foundation Center,2630 Commerce St,Dallas,TX,75226,888-998-2546,32.782665,-96.784796,2014-08-11,J1772
16914,ELEC,Ohlone College - Newark Campus,39399 Cherry Street,Newark,CA,94560,888-998-2546,37.516369,-122.003878,2014-08-11,CHADEMO
16915,CNG,Top Stop,2010 N Park Ave,Park City,UT,84060,435-649-3689,40.6624244,-111.5119959,2014-05-02,
16916,ELEC,MCDONALD SWLA,625 E Prien Lake Rd,Lake Charles,LA,70601,888-758-4389,30.1987038,-93.2123184,2014-08-11,NEMA520 J1772
16917,ELEC,CITY OF ST PAUL,1600 University Ave W,St Paul,MN,55104,888-758-4389,44.9553528,-93.1683197,2014-08-11,NEMA520 J1772
16918,E85,Oscar G Johnson Veterans Administration Hospital,325 East H St,Iron Mountain,MI,49801,,45.8114578,-88.0634629,2014-08-05,
16919,LPG,Chevron - Dublin,21320 San Ramon Valley Blvd,San Ramon,CA,94583,925-829-2112,37.7234646,-121.94174890000001,2014-05-02,
16920,CNG,Clean Energy - New Orleans International Airport,1017 Airline Dr,Kenner,LA,70062,866-809-4869,29.981673600000004,-90.2557033,2014-04-04,
16921,ELEC,UNLV,1092-1116 University Rd,Las Vegas,NV,89119,888-758-4389,36.1047277,-115.13895259999998,2014-08-11,J1772
16922,ELEC,IKEA - Frisco,7171 Ikea Dr,Frisco,TX,75035,888-998-2546,33.094181,-96.820495,2014-08-11,J1772
16923,E85,Citgo - PS Food Mart,918 N Wisner St,Jackson,MI,49202,517-782-9920,42.260169,-84.428596,2014-05-02,
16924,ELEC,TOWN LOS GATOS,133 S Santa Cruz Ave,Los Gatos,CA,95030,888-758-4389,37.2204018,-121.98520659999998,2014-08-11,J1772
16925,LNG,Clean Energy - San Antonio Flying J #737,1815 N Foster Rd,San Antonio,TX,78244,866-809-4869,29.446203499999996,-98.36187740000001,2014-05-02,
16926,ELEC,DES Garage,198 11th Ave SW,Olympia,WA,98501,888-998-2546,47.038194,-122.90191999999999,2014-08-11,J1772
16927,ELEC,Lihue Civic Center - Piikoi Building - Public Access,4444 Rice St,Lihue,HI,96766,888-833-2148  808-693-7223,21.9750961,-159.3691417,2014-05-02,J1772
16928,ELEC,McGavock Nissan - Amarillo,4700 S Soncy Rd,Amarillo,TX,79119,806-354-3550,35.15933,-101.94,2014-04-21,J1772
16929,ELEC,Crown Nissan,300 E Cypress Ave,Redding,CA,96002,530-223-2177,40.571754999999996,-122.36651200000001,2014-04-21,J1772
16930,CNG,City of Rochester,945 Mount Read Blvd,Rochester,NY,14606,,43.169230999999996,-77.661407,2014-04-04,
16931,ELEC,NATIONAL GRID,695 Main St,Lancaster,MA,1523,888-758-4389,42.4545217,-71.67254670000001,2014-08-11,NEMA520 J1772
16932,ELEC,CARCHARGING,1280 Demorest Rd,Columbus,OH,43204,888-758-4389,39.928298999999996,-83.0899811,2014-08-11,J1772
16933,ELEC,"Fox Studio Operations- Pico West Parking - Level B1 - Space 535, 533",10201 Pico Blvd,Los Angeles,CA,90035,888-998-2546,34.049833,-118.41273400000001,2014-08-11,J1772
16934,E85,Lawrence Livermore National Laboratory,7000 East Ave,Livermore,CA,94551,,37.68122,-121.699,2014-08-05,
16935,ELEC,Victor Ashe Park,4901 Bradshaw Road,Knoxville,TN,37912,888-998-2546,35.98265,-83.993107,2014-08-11,J1772
16936,CNG,Ward - Castle Rock,3103 N Industrial Way,Castle Rock,CO,80104,720-941-2791,39.406906,-104.87166699999999,2013-12-31,
16937,E85,Jerry's U-Save Conoco,211 Highway 9 S,Morris,MN,56267,320-589-4333,45.580704100000005,-95.909279,2014-04-04,
16938,ELEC,CARCHARGING,60 E Broadway,Bloomington,MN,55425,888-758-4389,44.854322100000005,-93.2426497,2014-08-11,NEMA520 J1772
16939,ELEC,Frito Lay,70 Ridgeland Rd,Rochester,NY,14623,585-783-5000,43.091201,-77.598061,2014-04-04,J1772
16940,LPG,Lavaca County Propane Co,385 Highway 77,Hallettsville,TX,77964,361-798-2581,29.447556899999995,-96.9417816,2013-02-28,
16941,ELEC,"Walgreens - Stockton, CA #10482",7850 West Ln,Stockton,CA,95210,800-663-5633,38.019796,-121.29427700000001,2014-08-11,J1772
16942,ELEC,Autofair Nissan,34 Portsmouth Ave,Stratham,NH,3885,603-772-4961,43.0009026,-70.92095570000001,2014-04-21,J1772
16943,ELEC,Charles Hotel - Harvard Square,1 Bennett St,Cambridge,MA,2138,617-491-0298,42.372258,-71.122667,2013-10-31,NEMA515 J1772
16944,E85,Holiday Stationstore #3537,9087 Broderick Blvd,Inver Grove Heights,MN,55076,651-451-1760,44.8175265,-93.04467259999998,2014-04-04,
16945,ELEC,CITY OF TACOMA,2502 South Tyler Street,Tacoma,WA,98405,888-758-4389,47.2380547,-122.49671000000001,2014-08-11,J1772
16946,CNG,AVSG - TF Green Airport,2000 Post Rd,Warwick,RI,2886,401-737-8222,41.7259,-71.4359,2014-02-05,
16947,ELEC,CARCHARGING,49 SE Park St,Dania Beach,FL,33004,888-758-4389,26.0514427,-80.142085,2014-08-11,NEMA520 J1772
16948,CNG,City of Milwaukee - Lincoln Avenue - Private Access,3921 W Lincoln Ave,Milwaukee,WI,53215,,43.001528,-87.964148,2013-10-31,
16949,E85,National Institutes of Health,9000 Rockville Pike,Bethesda,MD,20892,,39.004052,-77.101585,2014-08-05,
16950,ELEC,SC SHERIFFS OFC,2400 Chanticleer Ave,Santa Cruz,CA,95062,888-758-4389,36.983613299999995,-121.97872269999999,2014-08-11,NEMA520 J1772
16951,ELEC,Dick Smith Nissan,9940 Two Notch Rd,Columbia,SC,29223,803-256-6600,34.1110208,-80.8962597,2014-05-02,J1772
16952,ELEC,MOSSST GOLDENCO,676 Moss St,Golden,CO,80401,888-758-4389,39.726795200000005,-105.1756973,2014-08-11,J1772
16953,ELEC,Straub Nissan,205 Straub Dr,Triadelphia,WV,26059,304-232-3250,40.0593228,-80.59218829999999,2014-04-21,J1772
16954,E85,Kwik Trip #443,18290 Pilot Knob Rd,Farmington,MN,55024,651-463-8902,44.684312,-93.176157,2014-05-02,
16955,CNG,Comfort Inn,102 Racer Dr,Cross Lanes,WV,25313,,38.413323299999995,-81.7986545,2013-05-31,
16956,ELEC,Shell Station 15886 - 756 W. Southern Ave.,756 W. Southern Ave,Mesa,AZ,85210,888-998-2546,33.393765,-111.848284,2014-08-11,J1772
16957,BD,Seymour Johnson Air Force Base,1825 Jabarrah Ave,Seymour Johnson AFB,NC,27531,,35.3505693,-77.96815440000002,2014-08-05,
16958,ELEC,CITYOFKISSIMMEE,300 E Monument Ave,Kissimmee,FL,34741,888-758-4389,28.2914295,-81.4041443,2014-08-11,NEMA520 J1772
16959,ELEC,Sheehy Nissan - Waldorf,2950 Crain Hwy,Waldorf,MD,20601,301-843-5300,38.6300237,-76.90558,2014-04-21,J1772
16960,CNG,OnCue Express #350,4419 Main St,Arkoma,OK,74901,405-338-8552,35.3214,-94.4414,2014-08-05,
16961,LPG,Superstop Citgo,2610 Darbytown Rd,Richmond,VA,23231,804-222-4310,37.479559,-77.351694,2013-02-28,
16962,E85,Kwik Trip #862,1090 N Washburn St,Oshkosh,WI,54904,920-303-5593,44.0088352,-88.58311900000002,2014-05-02,
16963,CNG,Borough of Paramus - Department of Public Works,1 Jockish Sq,Paramus,NJ,7652,,40.92774,-74.068172,2014-07-03,
16964,CNG,Clean Energy - City of Atlantic City,1100 N Albany Ave,Atlantic City,NJ,8401,866-809-4869  562-493-2804,39.364482,-74.47189399999998,2014-06-03,
16965,ELEC,Cracker Barrel 6 Harriman,1839 South Roane Street,Harriman,TN,37748,888-998-2546,35.906279999999995,-84.592109,2014-08-11,CHADEMO J1772
16966,ELEC,TVHS,101-123 TN-268,Murfreesboro,TN,37130,888-758-4389,35.9107251,-86.3833737,2014-08-11,J1772
16967,E85,4 Seasons Co-op,520 Vander Horck St,Britton,SD,57430,605-448-2231,45.7912675,-97.74662509999999,2013-11-30,
16968,ELEC,SAN JOSE,44 S 4th St,San Jose,CA,95112,888-758-4389,37.3368338,-121.8861582,2014-08-11,NEMA520 J1772
16969,LPG,United Fuel Co,536 N Ohio Ave,Rantoul,IL,61866,217-892-2083,40.3166396,-88.1573623,2013-02-28,
